,jk,kalimat,label,naon,propn,subyek,takso
930,261,ingin membangun basis data atau keterampilan pengembang profesional anda ado net dan kerangka kerja entitas berada di persimpangan alat basis data dan pengembang dan mereka menciptakan kunci untuk membuat aplikasi klien yang membaca menulis dan mengubah data  kursus serba diri ini menawarkan penyelaman mendalam ke dalam teknologi fundamental ini  kursus dimulai dengan mengakses basis data relasional dengan ado net yang digunakan oleh aplikasi untuk mengambil alih dan memperbarui data  anda akan mendapatkan gambaran tentang teknologi ini mengeksplorasi sejarahnya dan kemudian melihat spesifikasi akses dan permintaan penyedia data  di tangan di lab membangun aplikasi konsol sederhana untuk mengakses data sql  nyou juga akan belajar tentang membangun aplikasi klien data dengan kerangka inti entitas yang menghilangkan kebutuhan untuk sebagian besar kode akses data yang biasanya perlu ditulis oleh pengembang  kami akan meninjau kerangka entitas versi model kueri dan operasi dan kemudian membangun aplikasi desktop  akses data tingkat lanjut menggunakan kerangka entitas juga akan dibahas saat anda belajar tentang pelacakan perubahan dan mengeksplorasi pengujian  plus membangun aplikasi web untuk mengakses data sql  di akhir kursus anda akan belajar bagaimana membangun layanan web skalabel yang mengakses data dan mengimplementasikan layanan cloud fungsional menggunakan kerangka entitas sebagai lapisan data dan umpan odata menggunakan api web  anda akan menguji layanan anda dan kemudian menerapkan pemilahan dasar dan penyaringan layanan data anda  nbring pemrograman web dasar anda dan pengalaman c bersama dengan pengetahuan anda tentang query data relasional dan penyimpanan data  ambil penilaian lab dan ujian akhir dan tambahkan ke keahlian pengembang profesional anda saat anda belajar membangun berbagai jenis aplikasi klien yang mengakses dan bekerja dengan data ,1,0.48659003831417624,1,1,1
931,34,mengakses database relasional dengan ado net build aplikasi klien lintas platform data dengan entitas kerangka inti eknik akses data yang maju dengan entitas kerangka build istirahat apis dengan kerangka entitas dan web api n,2,0.7352941176470589,1,0,0
932,4,mengonfigurasi hibrida titik berbagi,0,0.75,1,0,0
933,50,dalam kursus ini anda akan belajar cara mengonfigurasi solusi hybrid sharepoint seperti layanan konektivitas bisnis pencarian microsoft onedrive untuk profil bisnis dan ekstranet sharing  anda akan mendapatkan wawasan tentang manfaat dari masing masing solusi hibrida bersama dengan langkah langkah teknis tentang cara mengkonfigurasi pemecahan masalah dan mengelola lingkungan hibrida sharepoint ,1,0.54,1,1,1
934,47,cara mengkonfigurasi solusi hybrid sharepoint n cara cara berbagi solusi hibridpoint untuk layanan konektivitas bisnis microsoft onedrive untuk profil bisnis dan ekstranet berbagi langkah langkah teknis tentang cara mengkonfigurasi pemecahan masalah dan mengelola lingkungan hibrida sharepoint dan memahami manfaat yang datang dengan masing masing solusi hibrida n,2,0.5531914893617021,1,0,1
935,6,microsoft sharepoint      pencarian dan manajemen konten,0,0.8333333333333334,1,0,0
936,73,di microsoft sharepoint      pencarian dan manajemen konten anda akan belajar cara membuat dan mengkonfigurasi fitur fitur yang memungkinkan untuk berbagi menjadi alat yang efektif dan sumber daya organisasi  pembelajaran ini akan terdiri dari konfigurasi manajemen aplikasi dari layanan produktivitas dan fitur aplikasi tambahan  kursus ini adalah bagian dari microsoft sharepoint server      xseries  dengan menyelesaikan kursus ini anda akan mendapatkan pemahaman yang lebih baik tentang cara menggunakan server sharepoint      untuk meningkatkan produktivitas organisasi anda ,1,0.4520547945205479,1,1,1
937,16,membuat dan mengkonfigurasi perencanaan manajemen metadata pencarian perusahaan dan perencanaan konfigurasi konfigurasi perencanaan dan konfigurasi manajemen,2,0.6875,0,0,0
938,4,manajemen konten perusahaan sharepoint,0,1.0,1,0,0
939,87,pernah ingin tahu cara membuat konten anda lebih mudah ditemukan melalui penelusuran atau cara terbaik mendukung pengguna u     penyerapan dan penggunaan konten dalam titik berbagi atau cara untuk tidak membuat berbagi tempat penyimpanan dokumen yang dimuliakan  kursus ilmu komputer ini memberikan kemampuan yang diperlukan kepada pelajar untuk memahami cara efektif mengelola semua jenis konten yang memanfaatkan konten tipe taksonomi dan metadata tambahan  siswa lebih lanjut akan mempelajari praktik terbaik untuk tata kelola dan menciptakan proyek yang efektif untuk menerapkan solusi pembagian informasi yang baik untuk organisasi anda ,1,0.41379310344827586,0,1,1
940,28,perencanaan lingkungan berbagi anda n mengembangkan model tata kelola untuk menerapkan n merancang struktur taksonomi yang mudah digunakan dan mengembangkan proses yang kuat untuk mengelola konten perusahaan n,2,0.39285714285714285,1,1,1
941,6,microsoft sharepoint online untuk administrator situs,0,0.6666666666666666,1,0,0
942,67,apakah anda seorang profesional yang mencari untuk merampingkan lingkungan kerja anda ke cloud dan masih menyediakan pengalaman berbagi pengalaman kolaborasi online adalah salah satu fitur terpanas di kantor      memungkinkan organisasi untuk berkolaborasi dalam berbagai cara yang berbeda  kursus ini dirancang untuk menyediakan anda dengan keterampilan yang diperlukan untuk mengimplementasikan sharepoint online menyediakan arsitektur situs yang kaya dan mengartikulasikan pencarian serta meningkatkan pengalaman produktivitas untuk tim virtual anda ,1,0.29850746268656714,1,1,1
943,24,membuat dan mengonfigurasi infrastruktur berbagi pusat kantor     membuat dan mengonfigurasi taksonomi dan integrasi pencarian kaya mengelola situs dan solusi mengimplementasikan add ins mengelola izin,2,0.5416666666666666,0,0,1
944,8,mengembangkan aplikasi visi ai menggunakan layanan kognitif microsoft,0,0.625,0,0,1
945,306,layanan kognitif microsoft adalah seperangkat layanan intelijen berbasis cloud dan apis untuk membangun aplikasi yang lebih cerdas dan lebih canggih  visi yang tersedia dalam layanan kognitif microsoft menawarkan banyak fitur siap pakai dan mudah dikonsumsi yang membantu anda menggunakan kecerdasan buatan untuk memecahkan masalah bisnis anda  dalam kursus praktis ini  perhatikan secara mendalam visi apis bekerja melalui latihan tangan untuk mempelajari cara menyusunnya bersama dan mencari tahu bagaimana cara membuatnya bekerja di organisasi anda  mulai dengan gambaran umum dari layanan kognitif microsoft dan kemudian lihatlah visi api komputer yang mengumpulkan informasi yang dapat ditindaklanjuti dalam gambar  belajar tentang pengenalan karakter optik dan manipulasi gambar  menjelajahi api wajah untuk mendeteksi mengidentifikasi menganalisis mengatur dan menandai foto dan membuat metadata di sekitar mereka  dapatkan detail tentang api emosi yang membantu mempersonalisasi pengalaman pengguna dengan pengenalan emosi  dan menggali dalam api visi kustom yang memungkinkan anda untuk menyesuaikan model visi komputer seperti yang diperlukan untuk kasus penggunaan khusus anda sendiri  lepaskan praktik terbaik terbaru dan prinsip desain lancar saat anda belajar cara membuat windows    aplikasi platform windows universal yang dapat berjalan di beberapa perangkat termasuk tablet desktop ponsel hololens dan konsol xbox  dengan prasyarat kemahiran dalam bahasa pemrograman berbasis ac seperti cc c    atau java ikuti bersama dengan instruktur saat anda bekerja melalui laboratorium untuk mereplikasi dan memodifikasi kode dalam contoh contoh  menyelesaikan kursus dengan membuat aplikasi yang menganalisis dan menandai gambar yang ditemukan di garis waktu twitter untuk kehadiran wajah manusia dan emosi mereka yang diakui berdasarkan informasi yang kembali dari visi komputer menghadapi emosi dan apis visi kustom  aplikasi dapat secara opsional bahkan mencoba untuk mencari sumber dan lokasi fisik tempat orang atau organisasi yang direferensikan dalam konten  dari gambaran umum untuk kasus penggunaan tertentu dan latihan praktis kursus ini memberi anda apa yang anda butuhkan untuk membuat aplikasi dengan fitur rak di layanan kognitif visi apis ,1,0.41830065359477125,1,1,1
946,31,mengidentifikasi kategori dan menandai gambar menginterpretasikan gambar untuk karakteristik seperti wajah suasana hati dan adegan melakukan pengindraan karakter optik dalam gambar yang secara cerdas memanipulasi foto untuk membangun aplikasi penggubah gambar,2,0.5161290322580645,0,0,1
947,4,windows server      penyimpanan lanjutan,0,0.75,0,0,0
948,69,dalam kursus ini anda akan mempelajari solusi penyimpanan yang dapat anda terapkan di organisasi anda  kursus ini akan membantu anda meningkatkan keterampilan anda dalam mengimplementasikan infrastruktur penyimpanan  memutuskan apakah karier di dalamnya adalah untuk anda  mempersiapkan pekerjaan pengantar dalam administrasi server windows  belajar untuk tes dan lencana sertifikasi microsoft  kursus menggunakan kombinasi tangan pada demonstrasi latihan praktis dan penilaian  kursus ini merupakan tindak lanjut dari penyimpanan dasar inf   x ,1,0.43478260869565216,1,1,1
949,24,bagaimana mengimplementasikan penyimpanan data dan penyimpanan ruang penyimpanan iscsi  bagaimana menggunakan sistem file terdistribusi dan branchcache  cara menerapkan failover pengelompokan failover dasar dan lanjutan ,2,0.5,0,0,1
950,11,windows    fitur untuk tenaga kerja mobile yang mengkonfigurasi sumber daya tambahan,0,0.6363636363636364,1,0,0
951,66,itu mendukung jaringan penting dirancang untuk memperkenalkan konsep konsep jaringan inti kepada peserta didik yang baru untuk mendukungnya  kursus dimulai dengan menjelaskan tujuan jaringan dan kemudian memeriksa bagaimana jaringan dikonfigurasi di kantor kantor rumah antara kantor dan di seluruh dunia dengan internet  ini termasuk tinjauan jaringan topologi jaringan fisik dan protokol jaringan  kursus diakhiri dengan pengenalan untuk pemecahan masalah jaringan termasuk bagaimana memecahkan masalah jaringan umum ,1,0.48484848484848486,1,1,1
952,27,pemahaman jaringan topologi pemahaman lans wans dan pemahaman internet jaringan nirkabel dan kabel memahami protokol jaringan pemahaman tcp ip troubleshooting jaringan menggunakan alat jaringan yang sudah ada,2,0.7037037037037037,1,0,1
953,4,windows server      jaringan canggih,0,0.75,0,0,0
954,95,dalam kursus ini anda akan belajar tentang solusi jaringan yang dapat anda terapkan di organisasi anda  anda akan belajar bagaimana memungkinkan akses pengguna dan komunikasi yang aman melindungi data terhubung dan menjalankan perangkat lunak jarak jauh dan memvisualisasikan infrastruktur jaringan anda  kursus ini dapat membantu anda meningkatkan keterampilan anda dalam mengimplementasikan infrastruktur jaringan  memutuskan apakah karier di dalamnya adalah untuk anda  mempersiapkan pekerjaan pengantar dalam administrasi server windows  belajar untuk tes dan lencana sertifikasi microsoft  kursus menggunakan kombinasi tangan pada demonstrasi latihan praktis dan penilaian  kursus ini adalah tindak lanjut ke jaringan dasar inf   x ,1,0.4,1,1,1
955,35,cara mengonfigurasi dan mengelola teknologi akses jarak jauh seperti vpn proxy aplikasi web dan routing  cara mengkonfigurasi dan mengelola rds layanan desktop jauh  bagaimana mengelola infrastruktur jaringan virtual menggunakan perangkat lunak jaringan yang didefinisikan sdn ,2,0.5142857142857142,1,0,1
956,4,windows server      virtualisasi lanjutan,0,0.75,0,0,0
957,186,lingkungan virtualisasi adalah masa depan komputasi  kursus ilmu komputer ini memperluas keterampilan virtualisasi dasar ke dalam kemampuan server windows      terbaru  mengeksplorasi kemampuan server nano sebagai alternatif solusi os ringan untuk mengimplementasikan host pusat data yang cepat dan hemat biaya dengan pengurangan jejak  pelajari untuk memperluas dukungan yang disediakan oleh virtualisasi untuk hosting berbagai vms menjalankan sistem operasi yang berbeda  dan memastikan bahwa anda dapat mendukung lingkungan virtual yang sangat tersedia menggunakan teknologi clustering dan load balancing  selain memiliki lingkungan virtual yang sangat tersedia  anda perlu mengamankan lingkungan  jelajahi beberapa perangkat tambahan terbaru di windows server      untuk melindungi lingkungan virtual anda  kursus ini juga akan menunjukkan kepada anda cara menerapkan opsi migrasi yang berbeda untuk memindahkan vms antara hyper v host  melalui diskusi video tangan di laboratorium dan penilaian kursus mandiri ini akan membantu anda mengidentifikasi dan mengimplementasikan kemampuan virtualisasi server windows      terbaru  gunakan kursus ini untuk membantu anda memutuskan apakah karier di dalamnya adalah untuk anda  mempersiapkan pekerjaan pengantar dalam administrasi server windows  meningkatkan keterampilan anda yang ada di lingkungan virtual seperti pusat data modern dan sistem berbasis cloud  belajar untuk tes dan lencana sertifikasi microsoft ,1,0.44086021505376344,1,1,1
958,64,bagaimana cara mengimplementasikan server nano  cara mengkonfigurasi hyper v untuk menjalankan vms dengan sistem operasi linux dan freebsd  cara mengkonfigurasi saklar virtual baru dan fitur jaringan virtual  bagaimana vms terlindung dan kain pelindung tuan rumah melindungi lingkungan virtual anda  bagaimana merencanakan strategi cadangan dan pemulihan untuk lingkungan yang tervirtualisasi  bagaimana mengurangi downtime dengan strategi migrasi seperti migrasi migrasi hidup cepat dan hiper v replika ,2,0.5,1,1,1
959,6,windows server      mengamankan identitas dan informasi,0,0.6666666666666666,1,0,0
